deploy,return,obstacle_name,obstacle_proximity,obstacle_resolved,behaviour_stage,next_point,speed,heading,next_point_direction,obstacle_direction,name,ivphelm_bhv_active
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,northeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,very close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,"waypt_survey,avoid_obstacle_avoid_obstacle_a"
True,False,obstacle_a,close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northeast,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,close,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,nearby,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,nearby,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,nearby,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,nearby,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,nearby,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,False,obstacle_a,nearby,False,in-transit,point3,very fast,northwest,northwest,southeast,alpha,waypt_survey
True,True,obstacle_a,nearby,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,nearby,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,nearby,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,nearby,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,nearby,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,nearby,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,nearby,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,nearby,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,nearby,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,nearby,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,nearby,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,nearby,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,nearby,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
True,True,obstacle_a,nearby,False,in-transit,pointstart,very fast,northwest,northwest,southeast,alpha,waypt_return
